station_id,station_name,chain,address,city,region,country,fuel_type,price_eur_l,last_updated
LT0077,Viada Skuodas,Viada,Laisvės pr. 97,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.515,2024-01-27 04:10
LT0256,Astarta Biržai,Astarta,Vytauto pl. 98,Biržai,Panevėžio apskritis,Lithuania,Dyzelinas,1.57,2024-10-06 09:40
LT0024,Circle K Palanga,Circle K,Didlaukio al. 8,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.696,2024-11-06 16:07
LT0010,Circle K Mažeikiai,Circle K,Laisvės pr. 33,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 95,1.689,2024-10-08 05:16
LT0263,Astarta Šilutė,Astarta,Klaipėdos pl. 129,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.662,2024-07-22 11:32
LT0149,Lukoil Marijampolė,Lukoil,Pramonės g. 88,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.679,2024-11-10 19:25
LT0192,Orlen Panevėžys,Orlen,Gedimino pl. 27,Panevėžys,Panevėžio apskritis,Lithuania,LPG,0.809,2024-02-13 18:37
LT0117,Neste Tauragė,Neste,Panerių pr. 14,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.623,2024-01-17 18:44
LT0046,Viada Vilnius,Viada,Vytauto pl. 79,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 98,1.728,2024-04-16 20:13
LT0144,Lukoil Klaipėda,Lukoil,Vilniaus g. 136,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.657,2024-03-17 07:12
LT0202,Orlen Telšiai,Orlen,Pramonės al. 82,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.548,2024-05-07 22:04
LT0147,Lukoil Panevėžys,Lukoil,Pramonės pr. 146,Panevėžys,Panevėžio apskritis,Lithuania,Dyzelinas,1.506,2024-06-10 00:13
LT0153,Lukoil Jonava,Lukoil,Laisvės pr. 112,Jonava,Kauno apskritis,Lithuania,Benzinas 98,1.724,2024-05-08 07:46
LT0316,Lietuva Lazdijai,Lietuva,Ateities pl. 14,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 95,1.625,2024-01-22 10:34
LT0178,Lukoil Šilutė,Lukoil,Naugarduko g. 78,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.607,2024-11-06 16:12
LT0170,Lukoil Druskininkai,Lukoil,Kauno al. 33,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.696,2024-03-08 07:09
LT0157,Lukoil Kėdainiai,Lukoil,Ukmergės pl. 150,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.808,2024-07-03 22:57
LT0264,Astarta Šilutė,Astarta,Klaipėdos pl. 92,Šilutė,Klaipėdos apskritis,Lithuania,Dyzelinas,1.537,2024-07-03 12:30
LT0173,Lukoil Rokiškis,Lukoil,Ateities pl. 5,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.592,2024-03-21 14:29
LT0042,Circle K Šakiai,Circle K,Saltoniškių al. 109,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.837,2024-05-18 09:16
LT0046,Viada Vilnius,Viada,Vytauto pl. 79,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.548,2024-02-11 05:15
LT0107,Neste Mažeikiai,Neste,Kauno g. 133,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.661,2024-02-10 08:12
LT0264,Astarta Šilutė,Astarta,Klaipėdos pl. 92,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.805,2024-01-24 01:41
LT0239,Astarta Mažeikiai,Astarta,Ozo pr. 117,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.638,2024-11-03 15:45
LT0256,Astarta Biržai,Astarta,Vytauto pl. 98,Biržai,Panevėžio apskritis,Lithuania,LPG,0.666,2024-12-12 23:41
LT0085,Viada Varėna,Viada,Gedimino al. 22,Varėna,Alytaus apskritis,Lithuania,LPG,0.691,2024-07-28 10:43
LT0077,Viada Skuodas,Viada,Laisvės pr. 97,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 98,1.766,2024-06-15 18:38
LT0155,Lukoil Utena,Lukoil,Ateities pl. 148,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.857,2024-07-20 11:07
LT0215,Orlen Rokiškis,Orlen,Ozo pl. 35,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.506,2024-01-26 11:45
LT0148,Lukoil Alytus,Lukoil,Vytauto pr. 145,Alytus,Alytaus apskritis,Lithuania,LPG,0.73,2024-06-26 01:06
LT0297,Lietuva Plungė,Lietuva,Ateities pr. 133,Plungė,Telšių apskritis,Lithuania,LPG,0.652,2024-03-10 09:07
LT0009,Circle K Marijampolė,Circle K,Dariaus ir Girėno pr. 139,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 98,1.768,2024-01-10 03:59
LT0219,Orlen Šilutė,Orlen,Vilniaus al. 144,Šilutė,Klaipėdos apskritis,Lithuania,Dyzelinas,1.678,2024-11-23 10:55
LT0253,Astarta Palanga,Astarta,Tilžės g. 25,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.659,2024-10-02 22:56
LT0296,Lietuva Plungė,Lietuva,Vytauto pr. 2,Plungė,Telšių apskritis,Lithuania,LPG,0.708,2024-05-14 02:27
LT0090,Viada Šakiai,Viada,Algirdo pl. 60,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.86,2024-07-07 21:36
LT0168,Lukoil Kretinga,Lukoil,Ukmergės al. 90,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.725,2024-02-14 14:55
LT0015,Circle K Telšiai,Circle K,Klaipėdos pr. 76,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.609,2024-01-30 18:47
LT0038,Circle K Varėna,Circle K,Didlaukio al. 18,Varėna,Alytaus apskritis,Lithuania,LPG,0.668,2024-03-31 23:33
LT0048,Viada Kaunas,Viada,Ateities pr. 69,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.853,2024-10-31 23:52
LT0013,Circle K Utena,Circle K,Kauno pl. 87,Utena,Utenos apskritis,Lithuania,Dyzelinas,1.533,2024-08-24 07:55
LT0054,Viada Alytus,Viada,Saltoniškių pl. 63,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.652,2024-03-15 12:12
LT0275,Lietuva Vilnius,Lietuva,Pramonės pl. 42,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.588,2024-09-17 12:50
LT0210,Orlen Palanga,Orlen,Savanorių pr. 11,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.785,2024-02-14 12:35
LT0143,Lukoil Kaunas,Lukoil,Ateities pr. 18,Kaunas,Kauno apskritis,Lithuania,Dyzelinas,1.62,2024-11-11 15:42
LT0161,Lukoil Visaginas,Lukoil,Tilžės g. 43,Visaginas,Utenos apskritis,Lithuania,LPG,0.673,2024-11-23 21:27
LT0159,Lukoil Telšiai,Lukoil,Panerių pr. 115,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.587,2024-05-31 13:58
LT0072,Viada Palanga,Viada,Tilžės pr. 17,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.593,2024-11-15 20:37
LT0282,Lietuva Alytus,Lietuva,Panerių al. 47,Alytus,Alytaus apskritis,Lithuania,LPG,0.79,2024-11-12 11:09
LT0245,Astarta Visaginas,Astarta,Geležinio Vilko pl. 150,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.653,2024-01-07 16:06
LT0063,Viada Kėdainiai,Viada,Vytauto pl. 9,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.524,2024-10-03 11:33
LT0002,Circle K Kaunas,Circle K,Pramonės pl. 72,Kaunas,Kauno apskritis,Lithuania,Dyzelinas,1.672,2024-06-21 03:05
LT0154,Lukoil Utena,Lukoil,Tilžės pl. 85,Utena,Utenos apskritis,Lithuania,Dyzelinas,1.536,2024-06-09 05:25
LT0154,Lukoil Utena,Lukoil,Tilžės pl. 85,Utena,Utenos apskritis,Lithuania,LPG,0.814,2024-05-29 23:44
LT0298,Lietuva Kretinga,Lietuva,Architektų pl. 70,Kretinga,Klaipėdos apskritis,Lithuania,LPG,0.663,2024-08-12 23:00
LT0114,Neste Telšiai,Neste,Ukmergės al. 31,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.593,2024-02-19 12:23
LT0105,Neste Marijampolė,Neste,Klaipėdos pr. 127,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.82,2024-09-02 16:26
LT0117,Neste Tauragė,Neste,Panerių pr. 14,Tauragė,Tauragės apskritis,Lithuania,Benzinas 95,1.675,2024-03-28 16:40
LT0122,Neste Palanga,Neste,Ateities pr. 14,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.808,2024-08-31 15:41
LT0255,Astarta Druskininkai,Astarta,Tilžės g. 100,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.691,2024-09-30 00:41
LT0265,Astarta Radviliškis,Astarta,Gedimino al. 68,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.674,2024-10-18 05:24
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,Dyzelinas,1.678,2024-11-29 04:31
LT0061,Viada Utena,Viada,Ateities pl. 65,Utena,Utenos apskritis,Lithuania,LPG,0.693,2024-12-03 12:17
LT0272,Astarta Zarasai,Astarta,Dariaus ir Girėno g. 109,Zarasai,Utenos apskritis,Lithuania,Dyzelinas,1.598,2024-05-11 06:00
LT0226,Orlen Šakiai,Orlen,Ozo pr. 5,Šakiai,Marijampolės apskritis,Lithuania,LPG,0.67,2024-01-24 09:18
LT0156,Lukoil Kėdainiai,Lukoil,Naugarduko pr. 113,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.525,2024-06-04 07:16
LT0002,Circle K Kaunas,Circle K,Pramonės pl. 72,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.786,2024-05-22 04:13
LT0207,Orlen Plungė,Orlen,Vytauto pl. 121,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.659,2024-07-08 05:28
LT0140,Lukoil Vilnius,Lukoil,Ukmergės g. 121,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.707,2024-06-12 06:23
LT0128,Neste Skuodas,Neste,Pramonės pr. 123,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.62,2024-04-21 07:43
LT0272,Astarta Zarasai,Astarta,Dariaus ir Girėno g. 109,Zarasai,Utenos apskritis,Lithuania,Benzinas 98,1.865,2024-05-25 19:56
LT0128,Neste Skuodas,Neste,Pramonės pr. 123,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 98,1.836,2024-08-29 17:51
LT0118,Neste Ukmergė,Neste,Klaipėdos pl. 53,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.863,2024-02-01 22:08
LT0004,Circle K Klaipėda,Circle K,Laisvės pr. 26,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.638,2024-08-20 20:53
LT0065,Viada Telšiai,Viada,Gedimino pl. 95,Telšiai,Telšių apskritis,Lithuania,LPG,0.799,2024-10-14 10:58
LT0196,Orlen Mažeikiai,Orlen,Respublikos al. 47,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.745,2024-04-29 05:06
LT0160,Lukoil Visaginas,Lukoil,Vytauto al. 117,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.796,2024-08-12 23:44
LT0001,Circle K Vilnius,Circle K,Vilniaus al. 63,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.731,2024-01-14 17:12
LT0052,Viada Panevėžys,Viada,Kauno pr. 133,Panevėžys,Panevėžio apskritis,Lithuania,LPG,0.766,2024-03-03 00:40
LT0246,Astarta Visaginas,Astarta,Kauno pr. 69,Visaginas,Utenos apskritis,Lithuania,LPG,0.787,2024-02-22 19:55
LT0034,Circle K Šilutė,Circle K,Respublikos g. 22,Šilutė,Klaipėdos apskritis,Lithuania,Dyzelinas,1.582,2024-06-21 12:17
LT0258,Astarta Rokiškis,Astarta,Studentų pr. 65,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.616,2024-02-07 09:42
LT0031,Circle K Jurbarkas,Circle K,Ateities pr. 71,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.649,2024-05-26 07:17
LT0263,Astarta Šilutė,Astarta,Klaipėdos pl. 129,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.669,2024-10-16 18:42
LT0161,Lukoil Visaginas,Lukoil,Tilžės g. 43,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.809,2024-06-18 17:27
LT0074,Viada Biržai,Viada,Laisvės pl. 25,Biržai,Panevėžio apskritis,Lithuania,LPG,0.76,2024-08-04 23:03
LT0115,Neste Visaginas,Neste,Naugarduko al. 122,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.663,2024-03-17 19:57
LT0247,Astarta Tauragė,Astarta,Algirdo pl. 61,Tauragė,Tauragės apskritis,Lithuania,Benzinas 95,1.662,2024-12-22 09:44
LT0253,Astarta Palanga,Astarta,Tilžės g. 25,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.823,2024-04-17 21:40
LT0187,Orlen Vilnius,Orlen,Klaipėdos g. 105,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.695,2024-04-15 16:15
LT0080,Viada Šilutė,Viada,Ozo al. 19,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.641,2024-01-22 13:01
LT0079,Viada Jurbarkas,Viada,Pramonės pl. 15,Jurbarkas,Tauragės apskritis,Lithuania,LPG,0.672,2024-07-13 17:45
LT0108,Neste Jonava,Neste,Architektų g. 129,Jonava,Kauno apskritis,Lithuania,Benzinas 98,1.741,2024-11-15 23:57
LT0014,Circle K Kėdainiai,Circle K,Ateities g. 24,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.737,2024-05-01 05:26
LT0183,Lukoil Lazdijai,Lukoil,Vilniaus al. 110,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.886,2024-11-17 02:31
LT0197,Orlen Mažeikiai,Orlen,Pramonės pr. 69,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.747,2024-12-23 11:58
LT0046,Viada Vilnius,Viada,Vytauto pl. 79,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.671,2024-02-08 05:00
LT0038,Circle K Varėna,Circle K,Didlaukio al. 18,Varėna,Alytaus apskritis,Lithuania,Benzinas 95,1.661,2024-06-23 00:54
LT0223,Orlen Varėna,Orlen,Ukmergės g. 121,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.88,2024-02-06 15:56
LT0042,Circle K Šakiai,Circle K,Saltoniškių al. 109,Šakiai,Marijampolės apskritis,Lithuania,Dyzelinas,1.541,2024-04-08 10:07
LT0039,Circle K Varėna,Circle K,Ateities al. 138,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.842,2024-05-17 10:54
LT0221,Orlen Radviliškis,Orlen,Kauno pr. 88,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.74,2024-05-30 03:30
LT0169,Lukoil Palanga,Lukoil,Savanorių pr. 16,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.762,2024-02-18 04:48
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,Benzinas 95,1.632,2024-10-18 14:09
LT0145,Lukoil Klaipėda,Lukoil,Architektų al. 91,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.789,2024-02-11 20:54
LT0086,Viada Varėna,Viada,Architektų g. 86,Varėna,Alytaus apskritis,Lithuania,LPG,0.655,2024-12-05 04:58
LT0234,Astarta Alytus,Astarta,Konstitucijos pr. 29,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.602,2024-08-12 05:39
LT0278,Lietuva Klaipėda,Lietuva,Respublikos al. 102,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.703,2024-05-21 07:38
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.803,2024-09-19 04:10
LT0306,Lietuva Skuodas,Lietuva,Algirdo pr. 5,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.73,2024-10-09 04:39
LT0271,Astarta Šakiai,Astarta,Laisvės pl. 34,Šakiai,Marijampolės apskritis,Lithuania,Dyzelinas,1.594,2024-07-08 01:44
LT0194,Orlen Alytus,Orlen,Respublikos pl. 45,Alytus,Alytaus apskritis,Lithuania,LPG,0.73,2024-10-08 15:03
LT0082,Viada Radviliškis,Viada,Gedimino pr. 90,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.811,2024-11-17 15:29
LT0197,Orlen Mažeikiai,Orlen,Pramonės pr. 69,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.651,2024-03-29 05:15
LT0044,Circle K Zarasai,Circle K,Naugarduko pr. 126,Zarasai,Utenos apskritis,Lithuania,Dyzelinas,1.674,2024-05-09 15:07
LT0186,Lukoil Zarasai,Lukoil,Ukmergės al. 80,Zarasai,Utenos apskritis,Lithuania,LPG,0.706,2024-09-09 06:46
LT0231,Astarta Klaipėda,Astarta,Geležinio Vilko pl. 54,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.694,2024-09-03 10:15
LT0059,Viada Mažeikiai,Viada,Gedimino pl. 43,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.853,2024-05-30 11:23
LT0047,Viada Vilnius,Viada,Konstitucijos pl. 121,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.542,2024-05-15 20:37
LT0064,Viada Telšiai,Viada,Vytauto al. 30,Telšiai,Telšių apskritis,Lithuania,Benzinas 98,1.884,2024-12-12 23:43
LT0276,Lietuva Kaunas,Lietuva,Saltoniškių pl. 23,Kaunas,Kauno apskritis,Lithuania,LPG,0.65,2024-03-30 20:31
LT0166,Lukoil Plungė,Lukoil,Konstitucijos pl. 107,Plungė,Telšių apskritis,Lithuania,LPG,0.67,2024-08-22 18:47
LT0129,Neste Jurbarkas,Neste,Laisvės g. 16,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.719,2024-09-15 06:36
LT0047,Viada Vilnius,Viada,Konstitucijos pl. 121,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.622,2024-04-28 09:45
LT0233,Astarta Panevėžys,Astarta,Didlaukio pr. 85,Panevėžys,Panevėžio apskritis,Lithuania,LPG,0.813,2024-05-19 12:44
LT0104,Neste Marijampolė,Neste,Laisvės al. 89,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 98,1.87,2024-03-21 22:45
LT0233,Astarta Panevėžys,Astarta,Didlaukio pr. 85,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.868,2024-02-17 11:52
LT0092,Neste Vilnius,Neste,Laisvės pr. 116,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.679,2024-07-10 07:01
LT0013,Circle K Utena,Circle K,Kauno pl. 87,Utena,Utenos apskritis,Lithuania,LPG,0.806,2024-08-14 17:06
LT0231,Astarta Klaipėda,Astarta,Geležinio Vilko pl. 54,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.667,2024-02-16 16:04
LT0166,Lukoil Plungė,Lukoil,Konstitucijos pl. 107,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.506,2024-04-25 17:18
LT0212,Orlen Druskininkai,Orlen,Gedimino al. 138,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.507,2024-05-21 12:09
LT0297,Lietuva Plungė,Lietuva,Ateities pr. 133,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.759,2024-11-28 23:34
LT0070,Viada Plungė,Viada,Klaipėdos g. 92,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.713,2024-05-15 01:08
LT0093,Neste Vilnius,Neste,Tilžės pr. 36,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.577,2024-08-29 22:53
LT0058,Viada Mažeikiai,Viada,Didlaukio pl. 82,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.718,2024-02-20 20:45
LT0299,Lietuva Kretinga,Lietuva,Pramonės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,LPG,0.792,2024-03-15 01:17
LT0047,Viada Vilnius,Viada,Konstitucijos pl. 121,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 98,1.761,2024-08-20 02:43
LT0232,Astarta Šiauliai,Astarta,Žemaitės pr. 117,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 98,1.719,2024-03-30 01:54
LT0238,Astarta Mažeikiai,Astarta,Laisvės pl. 115,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.713,2024-07-25 13:02
LT0073,Viada Druskininkai,Viada,Konstitucijos pl. 59,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.806,2024-02-04 02:53
LT0313,Lietuva Kupiškis,Lietuva,Vytauto g. 77,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.849,2024-12-19 08:58
LT0151,Lukoil Mažeikiai,Lukoil,Vytauto pl. 93,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.592,2024-02-22 00:05
LT0217,Orlen Skuodas,Orlen,Respublikos g. 42,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 98,1.751,2024-04-15 08:41
LT0086,Viada Varėna,Viada,Architektų g. 86,Varėna,Alytaus apskritis,Lithuania,Benzinas 95,1.582,2024-02-18 17:43
LT0237,Astarta Marijampolė,Astarta,Saltoniškių pl. 43,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.583,2024-09-08 10:15
LT0147,Lukoil Panevėžys,Lukoil,Pramonės pr. 146,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.877,2024-10-05 18:42
LT0156,Lukoil Kėdainiai,Lukoil,Naugarduko pr. 113,Kėdainiai,Kauno apskritis,Lithuania,LPG,0.759,2024-08-04 12:04
LT0204,Orlen Tauragė,Orlen,Vytauto g. 82,Tauragė,Tauragės apskritis,Lithuania,LPG,0.817,2024-09-04 22:01
LT0226,Orlen Šakiai,Orlen,Ozo pr. 5,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 95,1.692,2024-11-16 23:15
LT0150,Lukoil Marijampolė,Lukoil,Didlaukio pl. 22,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.709,2024-05-31 07:45
LT0098,Neste Šiauliai,Neste,Ozo pl. 140,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 95,1.655,2024-01-19 20:12
LT0026,Circle K Druskininkai,Circle K,Didlaukio g. 77,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.661,2024-12-07 13:20
LT0265,Astarta Radviliškis,Astarta,Gedimino al. 68,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.828,2024-07-06 18:41
LT0277,Lietuva Klaipėda,Lietuva,Vilniaus pr. 133,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.64,2024-03-21 02:17
LT0021,Circle K Ukmergė,Circle K,Kauno al. 150,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.669,2024-08-08 04:02
LT0203,Orlen Visaginas,Orlen,Respublikos pl. 108,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.649,2024-10-22 20:48
LT0266,Astarta Radviliškis,Astarta,Dariaus ir Girėno al. 125,Radviliškis,Šiaulių apskritis,Lithuania,Dyzelinas,1.514,2024-11-25 08:13
LT0126,Neste Rokiškis,Neste,Respublikos g. 48,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.745,2024-10-20 00:16
LT0022,Circle K Plungė,Circle K,Pramonės pr. 46,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.632,2024-05-07 08:10
LT0234,Astarta Alytus,Astarta,Konstitucijos pr. 29,Alytus,Alytaus apskritis,Lithuania,LPG,0.708,2024-07-02 19:01
LT0232,Astarta Šiauliai,Astarta,Žemaitės pr. 117,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 95,1.748,2024-05-31 08:29
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.814,2024-03-05 16:37
LT0291,Lietuva Visaginas,Lietuva,Žemaitės pl. 93,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.542,2024-05-08 23:44
LT0020,Circle K Ukmergė,Circle K,Žemaitės g. 1,Ukmergė,Vilniaus apskritis,Lithuania,Dyzelinas,1.577,2024-01-05 03:04
LT0269,Astarta Lazdijai,Astarta,Studentų pr. 106,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.652,2024-07-12 12:08
LT0202,Orlen Telšiai,Orlen,Pramonės al. 82,Telšiai,Telšių apskritis,Lithuania,LPG,0.703,2024-02-25 23:00
LT0161,Lukoil Visaginas,Lukoil,Tilžės g. 43,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.737,2024-05-04 16:11
LT0302,Lietuva Druskininkai,Lietuva,Didlaukio pr. 29,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.612,2024-08-10 10:00
LT0022,Circle K Plungė,Circle K,Pramonės pr. 46,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.876,2024-07-29 21:55
LT0208,Orlen Kretinga,Orlen,Žemaitės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.83,2024-10-04 13:48
LT0219,Orlen Šilutė,Orlen,Vilniaus al. 144,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.69,2024-12-01 22:57
LT0127,Neste Skuodas,Neste,Naugarduko pr. 16,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 98,1.783,2024-09-14 22:49
LT0299,Lietuva Kretinga,Lietuva,Pramonės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.625,2024-01-17 10:05
LT0167,Lukoil Plungė,Lukoil,Saltoniškių g. 147,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.858,2024-01-22 23:28
LT0297,Lietuva Plungė,Lietuva,Ateities pr. 133,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.646,2024-07-30 06:54
LT0225,Orlen Lazdijai,Orlen,Panerių pr. 126,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.736,2024-07-10 00:57
LT0091,Viada Zarasai,Viada,Architektų pr. 65,Zarasai,Utenos apskritis,Lithuania,Dyzelinas,1.522,2024-02-12 05:17
LT0034,Circle K Šilutė,Circle K,Respublikos g. 22,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.775,2024-08-03 08:53
LT0105,Neste Marijampolė,Neste,Klaipėdos pr. 127,Marijampolė,Marijampolės apskritis,Lithuania,Dyzelinas,1.659,2024-02-03 09:25
LT0104,Neste Marijampolė,Neste,Laisvės al. 89,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.705,2024-04-24 03:12
LT0114,Neste Telšiai,Neste,Ukmergės al. 31,Telšiai,Telšių apskritis,Lithuania,LPG,0.712,2024-01-21 01:02
LT0212,Orlen Druskininkai,Orlen,Gedimino al. 138,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.828,2024-10-19 19:30
LT0139,Neste Zarasai,Neste,Algirdo g. 123,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.735,2024-12-22 19:45
LT0008,Circle K Alytus,Circle K,Didlaukio al. 88,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.532,2024-02-24 20:19
