station_id,station_name,chain,address,city,country,fuel_type,price_eur_l
ST08801,Rimi Pecs,Rimi,193 Bridge Dr,Pecs,Hungary,Gasoline 95,1.713
ST08770,Q8 Miskolc,Q8,48 Cross Dr,Miskolc,Hungary,Gasoline 95,1.706
ST00557,Circle K Plunge,Circle K,159 Cedar St,Plunge,Lithuania,Gasoline 95,1.696
ST00163,Neste Panevezys,Neste,34 Lakeview St,Panevezys,Lithuania,LPG,0.662
ST06321,St1 Rennes,St1,21 Valley Ave,Rennes,France,Diesel,1.713
ST07944,Total Verona,Total,2 Hill Ave,Verona,Italy,Gasoline 98,1.827
ST00560,Neste Plunge,Neste,37 East Ln,Plunge,Lithuania,Diesel,1.657
ST05292,Viada Leuven,Viada,40 Highland Blvd,Leuven,Belgium,Gasoline 95,1.803
ST03047,Agip Duisburg,Agip,178 Arlington Pl,Duisburg,Germany,Gasoline 98,1.858
ST03462,Tamoil Turku,Tamoil,95 Church Ln,Turku,Finland,Gasoline 98,2.067
ST09005,Rimi Szombathely,Rimi,84 Pine Ln,Szombathely,Hungary,Gasoline 98,1.734
ST08394,St1 Salzburg,St1,152 South St,Salzburg,Austria,LPG,0.752
ST05121,Agip Ghent,Agip,38 Grove Pl,Ghent,Belgium,Gasoline 98,1.978
ST10180,Rimi Sandnes,Rimi,103 View Pl,Sandnes,Norway,LPG,0.772
ST04717,Aral Almere,Aral,61 South Rd,Almere,Netherlands,Gasoline 95,1.783
ST00054,Esso Kaunas,Esso,174 Fairview Ln,Kaunas,Lithuania,Gasoline 95,1.739
ST00721,Agip Druskininkai,Agip,109 South St,Druskininkai,Lithuania,Diesel,1.583
ST00566,Orlen Plunge,Orlen,50 West Pl,Plunge,Lithuania,LPG,0.745
ST07775,Esso Florence,Esso,77 Mill St,Florence,Italy,Gasoline 95,1.81
ST00278,Orlen Mazeikiai,Orlen,177 Lake Dr,Mazeikiai,Lithuania,Diesel,1.672
ST02155,Jet Gdynia,Jet,22 West Rd,Gdynia,Poland,Gasoline 98,1.802
ST08260,Jet Modena,Jet,4 Garden St,Modena,Italy,LPG,0.721
ST05656,Astarta Liberec,Astarta,5 Brookside Ave,Liberec,Czech Republic,Gasoline 98,1.833
ST00220,Eni Alytus,Eni,15 Cedar Way,Alytus,Lithuania,Gasoline 98,1.854
ST00499,Jet Taurage,Jet,122 Park Blvd,Taurage,Lithuania,LPG,0.759
ST01532,Viada Rakvere,Viada,194 River St,Rakvere,Estonia,LPG,0.751
ST08139,Q8 Parma,Q8,93 Garden St,Parma,Italy,Diesel,1.644
ST07935,Esso Verona,Esso,167 Cedar Pl,Verona,Italy,Gasoline 95,1.765
ST03167,Aral Bonn,Aral,104 South Dr,Bonn,Germany,LPG,0.756
ST09449,Rimi Oradea,Rimi,80 Grove Ln,Oradea,Romania,Gasoline 95,1.613
ST00470,Lukoil Taurage,Lukoil,151 Lakeview Ln,Taurage,Lithuania,LPG,0.79
ST10799,Neste Amadora,Neste,188 Pine St,Amadora,Portugal,Gasoline 95,1.779
ST05938,Orlen Lyon,Orlen,164 Grove Way,Lyon,France,Gasoline 98,1.939
ST05006,Statoil Haarlemmermeer,Statoil,141 Forest St,Haarlemmermeer,Netherlands,Gasoline 98,1.959
ST01280,Eni Cesis,Eni,72 Hill Dr,Cesis,Latvia,Gasoline 98,1.737
ST10171,Orlen Sandnes,Orlen,101 Arlington Way,Sandnes,Norway,Diesel,1.778
ST05913,Q8 Paris,Q8,83 Sunset Dr,Paris,France,Diesel,1.798
ST02418,Q8 Gliwice,Q8,27 Elm Rd,Gliwice,Poland,Gasoline 98,1.833
ST05879,Jet Zlin,Jet,113 Windsor Pl,Zlin,Czech Republic,Diesel,1.61
ST09375,Teboil Galati,Teboil,86 Garden Dr,Galati,Romania,Gasoline 95,1.617
ST09633,Agip Aalborg,Agip,6 Church Way,Aalborg,Denmark,LPG,0.82
ST02388,Agip Rzeszow,Agip,140 Hill St,Rzeszow,Poland,Diesel,1.595
ST10951,Viada Almada,Viada,86 Riverside Rd,Almada,Portugal,LPG,0.746
ST09717,Tamoil Randers,Tamoil,41 Church Ln,Randers,Denmark,Diesel,1.752
ST09683,Viada Randers,Viada,6 Pine Ln,Randers,Denmark,Gasoline 95,1.842
ST01000,Eni Jurmala,Eni,43 Park Pl,Jurmala,Latvia,Gasoline 98,1.813
ST09440,Lukoil Oradea,Lukoil,58 Maple Blvd,Oradea,Romania,Gasoline 98,1.771
ST08558,St1 Wels,St1,55 West Dr,Wels,Austria,Gasoline 95,1.848
ST03985,Statoil Vasteras,Statoil,2 River Rd,Vasteras,Sweden,Diesel,1.804
ST06081,Agip Nice,Agip,25 North Way,Nice,France,Gasoline 98,1.898
ST02856,Viada Bremen,Viada,41 Lake Blvd,Bremen,Germany,Gasoline 95,1.805
ST02984,Shell Nuremberg,Shell,24 River St,Nuremberg,Germany,Gasoline 95,1.782
ST02608,Total Cologne,Total,71 View Blvd,Cologne,Germany,Gasoline 95,1.703
ST07545,Total Milan,Total,148 River St,Milan,Italy,LPG,0.752
ST09607,Astarta Aalborg,Astarta,129 Market St,Aalborg,Denmark,Gasoline 98,2.013
ST03442,Astarta Turku,Astarta,134 Grove Blvd,Turku,Finland,Diesel,1.683
ST05542,Esso Brno,Esso,51 Maple Pl,Brno,Czech Republic,Gasoline 95,1.568
ST02248,Orlen Sosnowiec,Orlen,104 Riverside Blvd,Sosnowiec,Poland,LPG,0.773
ST06430,BP Saint-Etienne,BP,84 Lake Rd,Saint-Etienne,France,Gasoline 98,2.005
ST07408,St1 Elche,St1,39 Lakeview Rd,Elche,Spain,Gasoline 98,1.909
ST01980,Esso Bydgoszcz,Esso,58 Mill Way,Bydgoszcz,Poland,Gasoline 98,1.734
ST08828,Circle K Gyor,Circle K,10 Market Way,Gyor,Hungary,Gasoline 95,1.591
ST06911,Esso Malaga,Esso,169 Maple Blvd,Malaga,Spain,Gasoline 95,1.729
ST08049,Shell Trieste,Shell,135 Cross Pl,Trieste,Italy,Gasoline 98,1.84
ST02131,Orlen Gdynia,Orlen,120 Meadow Ave,Gdynia,Poland,Gasoline 98,1.834
ST09584,Jet Odense,Jet,165 West St,Odense,Denmark,LPG,0.764
ST00896,Astarta Liepaja,Astarta,178 Park Blvd,Liepaja,Latvia,Gasoline 95,1.642
ST03150,Rimi Bonn,Rimi,196 Market Way,Bonn,Germany,Diesel,1.657
ST02012,Lukoil Lublin,Lukoil,67 Woodland Rd,Lublin,Poland,Gasoline 95,1.551
ST07334,Esso Vitoria,Esso,7 Clifton Ave,Vitoria,Spain,Gasoline 95,1.726
ST01812,Neste Wroclaw,Neste,62 Riverside Blvd,Wroclaw,Poland,LPG,0.795
ST04178,Tamoil Norrkoping,Tamoil,2 Greenfield Ln,Norrkoping,Sweden,Diesel,1.788
ST01369,Statoil Tartu,Statoil,7 Hill Pl,Tartu,Estonia,Diesel,1.565
ST00767,Orlen Rokiskis,Orlen,141 River Pl,Rokiskis,Lithuania,LPG,0.746
ST09202,Esso Iasi,Esso,74 Meadow Ln,Iasi,Romania,Diesel,1.45
ST08770,Q8 Miskolc,Q8,48 Cross Dr,Miskolc,Hungary,LPG,0.662
ST09979,Esso Trondheim,Esso,132 Market St,Trondheim,Norway,LPG,0.888
ST02794,Rimi Dortmund,Rimi,148 Church Ave,Dortmund,Germany,LPG,0.851
ST01808,Statoil Lodz,Statoil,113 Forest Rd,Lodz,Poland,LPG,0.787
ST01080,Eni Rezekne,Eni,134 Church Ave,Rezekne,Latvia,Diesel,1.653
ST10024,Teboil Stavanger,Teboil,96 Clifton Ave,Stavanger,Norway,Gasoline 98,2.1
ST02210,Lukoil Radom,Lukoil,99 Brookside Blvd,Radom,Poland,Gasoline 95,1.547
ST05506,Teboil Prague,Teboil,37 Windsor Way,Prague,Czech Republic,LPG,0.679
ST03302,BP Espoo,BP,7 Valley Way,Espoo,Finland,Gasoline 98,1.908
ST05443,Circle K Hasselt,Circle K,68 Windsor Way,Hasselt,Belgium,LPG,0.741
ST03278,Eni Helsinki,Eni,54 Cross Way,Helsinki,Finland,Gasoline 95,1.835
ST02416,Teboil Gliwice,Teboil,48 Lake Rd,Gliwice,Poland,LPG,0.7
ST03669,Statoil Kouvola,Statoil,166 Market Way,Kouvola,Finland,Diesel,1.8
ST04386,Jet Sodertaije,Jet,152 Greenfield Blvd,Sodertaije,Sweden,Gasoline 98,1.92
ST04214,Total Lund,Total,137 South Pl,Lund,Sweden,Gasoline 98,1.93
ST05725,Circle K Ceske Budejovice,Circle K,92 West St,Ceske Budejovice,Czech Republic,Diesel,1.522
ST06515,Rimi Grenoble,Rimi,192 Valley Way,Grenoble,France,Gasoline 98,2.019
ST04610,Orlen Tilburg,Orlen,75 Park Ave,Tilburg,Netherlands,Diesel,1.69
ST00914,Total Liepaja,Total,8 View St,Liepaja,Latvia,Gasoline 98,1.818
ST08811,Total Pecs,Total,62 Oak Ave,Pecs,Hungary,Gasoline 98,1.792
ST03601,Orlen Pori,Orlen,123 Oak Dr,Pori,Finland,Gasoline 95,1.805
ST01945,Q8 Szczecin,Q8,93 Grove Ave,Szczecin,Poland,Gasoline 95,1.629
ST05154,Teboil Charleroi,Teboil,185 Church Way,Charleroi,Belgium,Gasoline 98,1.879
ST01771,Statoil Krakow,Statoil,26 Brookside Ave,Krakow,Poland,Diesel,1.518
ST06124,Agip Nantes,Agip,34 Church St,Nantes,France,Gasoline 98,1.891
ST00045,Neste Kaunas,Neste,12 Main Ln,Kaunas,Lithuania,Gasoline 98,1.825
ST04480,Neste The Hague,Neste,91 Central Ave,The Hague,Netherlands,Gasoline 98,1.881
ST06422,Lukoil Saint-Etienne,Lukoil,166 Forest Pl,Saint-Etienne,France,Gasoline 95,1.746
ST03730,Total Lappeenranta,Total,27 Oak Way,Lappeenranta,Finland,Diesel,1.793
ST00895,Orlen Liepaja,Orlen,153 Greenfield Ln,Liepaja,Latvia,Diesel,1.65
ST09431,Agip Ploiesti,Agip,57 Park Pl,Ploiesti,Romania,Gasoline 95,1.517
ST02792,Rimi Dortmund,Rimi,81 Hillside St,Dortmund,Germany,Diesel,1.761
ST01733,Agip Warsaw,Agip,108 Forest Rd,Warsaw,Poland,Gasoline 95,1.689
ST07222,Total Vigo,Total,200 River Way,Vigo,Spain,LPG,0.753
ST08497,Circle K Villach,Circle K,195 South Rd,Villach,Austria,Gasoline 98,1.936
ST07875,Jet Catania,Jet,34 Sunset Blvd,Catania,Italy,Diesel,1.718
ST03625,Aral Pori,Aral,18 Windsor Rd,Pori,Finland,LPG,0.845
ST07860,Rimi Catania,Rimi,52 Central Blvd,Catania,Italy,Diesel,1.64
ST00195,Statoil Panevezys,Statoil,76 View St,Panevezys,Lithuania,LPG,0.748
ST06214,Lukoil Bordeaux,Lukoil,9 Main St,Bordeaux,France,LPG,0.758
ST10688,Shell Lisbon,Shell,41 Forest St,Lisbon,Portugal,Diesel,1.733
ST09467,Agip Oradea,Agip,192 Maple Blvd,Oradea,Romania,Gasoline 95,1.517
ST10386,Total Basel,Total,132 Greenfield Blvd,Basel,Switzerland,Diesel,1.772
ST10953,Lukoil Almada,Lukoil,4 Station Blvd,Almada,Portugal,Diesel,1.598
ST02380,Eni Rzeszow,Eni,171 Maple Dr,Rzeszow,Poland,Gasoline 95,1.528
ST03172,Statoil Bonn,Statoil,133 North Dr,Bonn,Germany,Gasoline 95,1.727
ST05440,Statoil Mechelen,Statoil,60 Bridge Way,Mechelen,Belgium,Gasoline 95,1.735
ST09534,St1 Aarhus,St1,185 West Blvd,Aarhus,Denmark,LPG,0.866
ST07866,Teboil Catania,Teboil,66 East Ave,Catania,Italy,LPG,0.808
ST09877,Jet Roskilde,Jet,5 Pine Dr,Roskilde,Denmark,LPG,0.891
ST09047,Teboil Szolnok,Teboil,144 Bridge Rd,Szolnok,Hungary,LPG,0.798
ST02520,Shell Hamburg,Shell,42 Station St,Hamburg,Germany,LPG,0.744
ST05981,Astarta Marseille,Astarta,106 Hillside St,Marseille,France,Gasoline 95,1.793
ST09775,Viada Horsens,Viada,73 Clifton Dr,Horsens,Denmark,LPG,0.868
ST06171,Viada Strasbourg,Viada,183 Station Ave,Strasbourg,France,LPG,0.811
ST09715,Eni Randers,Eni,41 Central Blvd,Randers,Denmark,Gasoline 95,1.804
ST06055,Orlen Nice,Orlen,48 Church Way,Nice,France,Diesel,1.758
ST00393,Lukoil Kedainiai,Lukoil,180 Main Rd,Kedainiai,Lithuania,Gasoline 98,1.772
ST06588,Rimi Angers,Rimi,95 River Way,Angers,France,Gasoline 95,1.748
ST06132,Viada Montpellier,Viada,100 Riverside Dr,Montpellier,France,LPG,0.806
ST03439,Orlen Turku,Orlen,37 Church Blvd,Turku,Finland,Gasoline 95,1.815
ST08635,Rimi Dornbirn,Rimi,132 Central Ln,Dornbirn,Austria,Gasoline 98,1.849
ST02977,Viada Nuremberg,Viada,61 Arlington St,Nuremberg,Germany,Diesel,1.791
ST03173,Circle K Bielefeld,Circle K,135 Park St,Bielefeld,Germany,Gasoline 95,1.846
ST08482,Total Klagenfurt,Total,21 Bridge Dr,Klagenfurt,Austria,LPG,0.81
ST02867,Shell Bremen,Shell,115 Elm Ave,Bremen,Germany,Diesel,1.643
ST09429,Aral Ploiesti,Aral,194 South Dr,Ploiesti,Romania,LPG,0.728
ST06287,Jet Lille,Jet,25 North Ln,Lille,France,LPG,0.71
ST04274,Lukoil Gavle,Lukoil,6 Main Ln,Gavle,Sweden,Gasoline 95,1.825
ST02459,Q8 Zabrze,Q8,1 Cross Ln,Zabrze,Poland,Diesel,1.619
ST05702,BP Olomouc,BP,14 Woodland St,Olomouc,Czech Republic,LPG,0.786
ST11012,St1 Agualva,St1,79 Oak Ln,Agualva,Portugal,LPG,0.817
ST06517,St1 Grenoble,St1,127 Valley Way,Grenoble,France,Gasoline 95,1.781
ST09748,St1 Kolding,St1,170 Pine Rd,Kolding,Denmark,Gasoline 95,1.831
ST08055,Rimi Trieste,Rimi,26 East Blvd,Trieste,Italy,Diesel,1.74
ST08438,Q8 Innsbruck,Q8,156 Pine Ave,Innsbruck,Austria,Gasoline 95,1.838
ST04419,Q8 Amsterdam,Q8,92 Oak Ln,Amsterdam,Netherlands,LPG,0.842
ST08004,Circle K Padua,Circle K,87 Lakeview Way,Padua,Italy,Diesel,1.69
ST08652,Aral Dornbirn,Aral,117 Hillside Dr,Dornbirn,Austria,Gasoline 95,1.731
ST04149,Neste Norrkoping,Neste,14 South Dr,Norrkoping,Sweden,Diesel,1.733
ST05728,Lukoil Ceske Budejovice,Lukoil,119 North Blvd,Ceske Budejovice,Czech Republic,Gasoline 98,1.863
ST08498,Viada Villach,Viada,151 Arlington Ln,Villach,Austria,LPG,0.805
ST07444,BP Oviedo,BP,19 Cedar Ave,Oviedo,Spain,LPG,0.8
ST09646,Orlen Esbjerg,Orlen,79 Market Way,Esbjerg,Denmark,Diesel,1.804
ST03729,Total Lappeenranta,Total,40 Maple Way,Lappeenranta,Finland,Gasoline 98,1.904
ST08243,Shell Modena,Shell,131 East Ave,Modena,Italy,Diesel,1.683
ST02543,Agip Hamburg,Agip,180 Main Rd,Hamburg,Germany,LPG,0.812
ST06342,Circle K Reims,Circle K,186 Garden Blvd,Reims,France,LPG,0.718
ST03467,Agip Turku,Agip,111 Clifton Blvd,Turku,Finland,Diesel,1.725
ST02952,Astarta Hanover,Astarta,153 Cross Way,Hanover,Germany,Diesel,1.683
ST09649,Astarta Esbjerg,Astarta,32 Oak Pl,Esbjerg,Denmark,LPG,0.79
ST01519,Eni Viljandi,Eni,198 Spring Rd,Viljandi,Estonia,LPG,0.702
ST01882,Circle K Gdansk,Circle K,175 Mill Dr,Gdansk,Poland,Gasoline 95,1.656
ST02546,Circle K Munich,Circle K,24 Meadow Ln,Munich,Germany,Diesel,1.698
ST05623,Shell Pilsen,Shell,9 Lakeview Pl,Pilsen,Czech Republic,Gasoline 98,1.786
ST03422,Tamoil Oulu,Tamoil,154 Hillside Way,Oulu,Finland,Gasoline 98,1.927
ST04562,Viada Eindhoven,Viada,4 South Dr,Eindhoven,Netherlands,Diesel,1.739
ST05892,Viada Paris,Viada,1 Market Blvd,Paris,France,Diesel,1.695
ST05346,St1 Mons,St1,181 Brookside Ln,Mons,Belgium,Gasoline 98,1.977
ST00528,Esso Ukmerge,Esso,200 Forest Rd,Ukmerge,Lithuania,Diesel,1.57
ST09146,Statoil Cluj-Napoca,Statoil,89 Bridge Way,Cluj-Napoca,Romania,Gasoline 95,1.568
ST09774,Viada Horsens,Viada,109 Park Ave,Horsens,Denmark,LPG,0.753
ST08281,BP Vienna,BP,121 Hill Ave,Vienna,Austria,Gasoline 95,1.747
ST06669,Esso Villeurbanne,Esso,14 Oak St,Villeurbanne,France,Gasoline 95,1.736
ST01814,Lukoil Wroclaw,Lukoil,145 Brookside Way,Wroclaw,Poland,LPG,0.643
ST01599,Total Maardu,Total,51 Hillside Way,Maardu,Estonia,Diesel,1.682
ST10435,Statoil Bern,Statoil,8 East Pl,Bern,Switzerland,LPG,0.743
ST01925,Viada Szczecin,Viada,198 Valley Blvd,Szczecin,Poland,Gasoline 95,1.554
ST07922,Viada Verona,Viada,161 Fairview Ave,Verona,Italy,Diesel,1.731
ST10566,Astarta St. Gallen,Astarta,141 Windsor Pl,St. Gallen,Switzerland,LPG,0.9
ST03208,Aral Bielefeld,Aral,52 Greenfield Way,Bielefeld,Germany,Gasoline 98,2.033
ST10407,Orlen Bern,Orlen,46 Fairview Pl,Bern,Switzerland,Gasoline 95,1.858
ST03717,Astarta Lappeenranta,Astarta,97 Highland Ln,Lappeenranta,Finland,LPG,0.882
ST10414,BP Bern,BP,194 Brookside Ave,Bern,Switzerland,LPG,0.861
ST06295,Statoil Lille,Statoil,154 Main St,Lille,France,Diesel,1.728
ST06773,Viada Valencia,Viada,157 Maple Rd,Valencia,Spain,LPG,0.783
ST03778,Tamoil Vaasa,Tamoil,69 Valley Rd,Vaasa,Finland,Gasoline 98,1.898
ST08312,Neste Graz,Neste,177 East Blvd,Graz,Austria,Gasoline 98,1.887
ST00347,Statoil Jonava,Statoil,63 Greenfield Rd,Jonava,Lithuania,Diesel,1.577
ST03500,Tamoil Jyvaskyla,Tamoil,160 Central St,Jyvaskyla,Finland,Diesel,1.772
ST06989,Rimi Palma,Rimi,189 Valley Ln,Palma,Spain,Gasoline 98,1.849
ST08513,Esso Villach,Esso,182 River Blvd,Villach,Austria,Gasoline 95,1.79
ST09488,Esso Copenhagen,Esso,154 Pine St,Copenhagen,Denmark,Gasoline 95,1.804
ST00290,Esso Mazeikiai,Esso,186 Lake St,Mazeikiai,Lithuania,Diesel,1.638
ST09195,Orlen Iasi,Orlen,165 Lakeview Ln,Iasi,Romania,Gasoline 95,1.629
ST01042,Total Ventspils,Total,156 Hill Rd,Ventspils,Latvia,LPG,0.728
ST08260,Jet Modena,Jet,4 Garden St,Modena,Italy,Gasoline 95,1.773
ST07590,Jet Naples,Jet,80 Forest Ln,Naples,Italy,Gasoline 98,1.984
ST07567,Astarta Naples,Astarta,193 Lakeview Pl,Naples,Italy,Gasoline 98,1.983
ST01884,Viada Gdansk,Viada,173 Elm Ln,Gdansk,Poland,LPG,0.741
ST05616,Lukoil Pilsen,Lukoil,197 Brookside Ln,Pilsen,Czech Republic,Gasoline 95,1.618
ST05612,Neste Pilsen,Neste,47 View Dr,Pilsen,Czech Republic,Gasoline 95,1.684
ST07169,Circle K Valladolid,Circle K,113 Riverside St,Valladolid,Spain,Gasoline 98,1.891
ST06126,Statoil Nantes,Statoil,73 View Blvd,Nantes,France,Gasoline 98,1.935
ST03743,Statoil Lappeenranta,Statoil,4 Meadow Ln,Lappeenranta,Finland,Gasoline 95,1.887
ST01630,Esso Sillamae,Esso,168 Valley Way,Sillamae,Estonia,LPG,0.769
ST04943,St1 Zaanstad,St1,48 South Way,Zaanstad,Netherlands,Gasoline 95,1.749
ST09581,Eni Odense,Eni,180 River Rd,Odense,Denmark,LPG,0.821
ST05283,Jet Namur,Jet,195 Lakeview Ln,Namur,Belgium,Gasoline 98,1.847
ST07168,Statoil Cordoba,Statoil,157 Woodland Rd,Cordoba,Spain,LPG,0.738
ST04031,Viada Linkoping,Viada,82 Highland Rd,Linkoping,Sweden,Gasoline 98,2.0
ST07844,Neste Catania,Neste,17 Pine Dr,Catania,Italy,Diesel,1.711
ST05896,Orlen Paris,Orlen,138 Riverside Rd,Paris,France,LPG,0.806
ST01090,Statoil Rezekne,Statoil,15 Church St,Rezekne,Latvia,Gasoline 95,1.662
ST10314,Statoil Zurich,Statoil,102 Hillside Ln,Zurich,Switzerland,LPG,0.899
ST02938,Statoil Dresden,Statoil,75 Grove Ln,Dresden,Germany,Gasoline 95,1.841
ST06390,Astarta Le Havre,Astarta,81 Brookside Way,Le Havre,France,Diesel,1.662
ST09989,Total Trondheim,Total,132 Grove Pl,Trondheim,Norway,Diesel,1.844
ST03104,BP Wuppertal,BP,126 Mill Ave,Wuppertal,Germany,Gasoline 95,1.83
ST03514,Neste Lahti,Neste,28 Hill Ln,Lahti,Finland,Diesel,1.742
ST07051,Statoil Las Palmas,Statoil,115 Meadow Pl,Las Palmas,Spain,Gasoline 95,1.72
ST10832,Agip Amadora,Agip,143 North Pl,Amadora,Portugal,LPG,0.762
ST00823,Rimi Riga,Rimi,153 Arlington Blvd,Riga,Latvia,LPG,0.798
ST09348,Statoil Brasov,Statoil,6 Market Dr,Brasov,Romania,LPG,0.606
ST09171,Q8 Timisoara,Q8,164 View St,Timisoara,Romania,Diesel,1.439
ST04249,Total Umea,Total,15 Spring Ln,Umea,Sweden,Diesel,1.772
ST05135,Orlen Charleroi,Orlen,39 Main Blvd,Charleroi,Belgium,Gasoline 95,1.819
ST02923,Teboil Dresden,Teboil,10 Bridge Way,Dresden,Germany,Gasoline 95,1.801
ST08653,Aral Dornbirn,Aral,193 Central St,Dornbirn,Austria,Diesel,1.631
ST10777,Total Braga,Total,116 Elm Pl,Braga,Portugal,Gasoline 98,1.869
ST03715,Orlen Lappeenranta,Orlen,160 Arlington St,Lappeenranta,Finland,Diesel,1.785
ST09724,Statoil Randers,Statoil,173 Maple St,Randers,Denmark,Gasoline 98,2.092
ST09228,Circle K Constanta,Circle K,8 North Blvd,Constanta,Romania,Gasoline 95,1.521
ST01977,BP Bydgoszcz,BP,170 Woodland Pl,Bydgoszcz,Poland,Gasoline 95,1.607
ST00213,St1 Alytus,St1,118 Pine Dr,Alytus,Lithuania,Gasoline 98,1.852
ST09657,Rimi Esbjerg,Rimi,65 Maple Dr,Esbjerg,Denmark,LPG,0.868
ST06880,Tamoil Zaragoza,Tamoil,46 View Rd,Zaragoza,Spain,Gasoline 95,1.759
ST05105,St1 Ghent,St1,95 River Dr,Ghent,Belgium,LPG,0.816
ST05297,Lukoil Leuven,Lukoil,179 Park Ln,Leuven,Belgium,LPG,0.808
ST01983,St1 Bydgoszcz,St1,74 Riverside Ave,Bydgoszcz,Poland,Gasoline 98,1.662
ST07995,Jet Messina,Jet,93 Brookside Dr,Messina,Italy,Gasoline 95,1.815
ST01984,Teboil Bydgoszcz,Teboil,198 Pine Ln,Bydgoszcz,Poland,LPG,0.796
ST04683,Statoil Groningen,Statoil,152 Garden Pl,Groningen,Netherlands,Gasoline 95,1.801
ST09648,Astarta Esbjerg,Astarta,7 Riverside Blvd,Esbjerg,Denmark,LPG,0.809
ST00101,Rimi Klaipeda,Rimi,151 Grove Dr,Klaipeda,Lithuania,Diesel,1.673
ST08910,Circle K Kecskemet,Circle K,103 Park Ln,Kecskemet,Hungary,Diesel,1.518
ST09891,Orlen Oslo,Orlen,168 Mill Dr,Oslo,Norway,LPG,0.857
ST09183,Statoil Timisoara,Statoil,67 Greenfield Blvd,Timisoara,Romania,Gasoline 95,1.56
ST02257,Rimi Sosnowiec,Rimi,157 Hillside Ave,Sosnowiec,Poland,Gasoline 98,1.707
ST08572,Statoil Wels,Statoil,33 Windsor Ave,Wels,Austria,Diesel,1.756
ST02863,Orlen Bremen,Orlen,190 Clifton Pl,Bremen,Germany,Gasoline 98,1.964
ST07871,Tamoil Catania,Tamoil,193 Spring Blvd,Catania,Italy,Gasoline 95,1.764
ST02333,Orlen Kielce,Orlen,135 Hill Ln,Kielce,Poland,Gasoline 95,1.675
ST04948,Q8 Zaanstad,Q8,197 Central Blvd,Zaanstad,Netherlands,Gasoline 95,1.766
ST08539,Neste Wels,Neste,198 Cedar Blvd,Wels,Austria,Diesel,1.758
ST09127,Rimi Cluj-Napoca,Rimi,170 Fairview Blvd,Cluj-Napoca,Romania,Gasoline 98,1.651
ST09076,Astarta Bucharest,Astarta,154 Cross Rd,Bucharest,Romania,Gasoline 98,1.766
ST04661,Rimi Groningen,Rimi,82 Windsor Ln,Groningen,Netherlands,Gasoline 98,1.979
ST06789,Esso Valencia,Esso,85 Meadow Pl,Valencia,Spain,Gasoline 95,1.653
ST10685,Astarta Lisbon,Astarta,149 River Way,Lisbon,Portugal,Diesel,1.707
ST08464,Orlen Klagenfurt,Orlen,152 Fairview Ln,Klagenfurt,Austria,Gasoline 98,1.925
ST05624,BP Pilsen,BP,16 Brookside Dr,Pilsen,Czech Republic,Diesel,1.503
ST06403,Total Le Havre,Total,107 South St,Le Havre,France,Gasoline 95,1.862
ST08466,Astarta Klagenfurt,Astarta,76 Bridge Dr,Klagenfurt,Austria,Gasoline 98,1.938
ST00169,Astarta Panevezys,Astarta,18 Park St,Panevezys,Lithuania,Gasoline 95,1.587
ST09497,Eni Copenhagen,Eni,140 View Rd,Copenhagen,Denmark,LPG,0.771
ST08855,Eni Gyor,Eni,72 Clifton Way,Gyor,Hungary,Diesel,1.519
ST09642,Viada Esbjerg,Viada,37 Garden Blvd,Esbjerg,Denmark,Diesel,1.728
ST01019,Lukoil Ventspils,Lukoil,110 Meadow Way,Ventspils,Latvia,Diesel,1.609
ST03443,Shell Turku,Shell,7 Maple Dr,Turku,Finland,Gasoline 98,1.937
ST07645,Shell Palermo,Shell,107 Mill Ln,Palermo,Italy,LPG,0.752
ST00175,St1 Panevezys,St1,2 Riverside Way,Panevezys,Lithuania,Gasoline 98,1.778
ST10469,Jet Lausanne,Jet,121 Park Rd,Lausanne,Switzerland,Gasoline 98,2.016
ST02335,Orlen Kielce,Orlen,94 Station Way,Kielce,Poland,LPG,0.736
ST08851,Teboil Gyor,Teboil,39 Garden Pl,Gyor,Hungary,Gasoline 98,1.721
ST05852,Viada Zlin,Viada,176 Station St,Zlin,Czech Republic,Gasoline 95,1.706
ST08446,Jet Innsbruck,Jet,97 Elm Dr,Innsbruck,Austria,Diesel,1.636
ST10068,Eni Drammen,Eni,114 Maple St,Drammen,Norway,Gasoline 98,2.089
ST05097,Shell Ghent,Shell,28 Meadow Dr,Ghent,Belgium,Gasoline 95,1.77
ST09487,Esso Copenhagen,Esso,157 Station Ave,Copenhagen,Denmark,Gasoline 95,1.803
ST05965,Aral Lyon,Aral,108 Sunset Pl,Lyon,France,Gasoline 98,2.031
ST09743,Esso Kolding,Esso,23 Brookside Dr,Kolding,Denmark,Gasoline 95,1.844
ST02044,Neste Katowice,Neste,124 North Ln,Katowice,Poland,Gasoline 98,1.71
ST02859,Lukoil Bremen,Lukoil,16 Oak St,Bremen,Germany,LPG,0.831
ST07595,Statoil Naples,Statoil,108 Church Ave,Naples,Italy,Gasoline 98,1.934
ST03129,Aral Wuppertal,Aral,73 Central Ave,Wuppertal,Germany,Gasoline 98,1.976
ST10061,Teboil Drammen,Teboil,151 Arlington Way,Drammen,Norway,Gasoline 98,2.088
ST08492,Agip Klagenfurt,Agip,74 Elm Ln,Klagenfurt,Austria,LPG,0.791
ST08162,Lukoil Taranto,Lukoil,144 Central Way,Taranto,Italy,Gasoline 95,1.724
